"date","country","confirmed","death","recovered","population","active"
2020-04-01,"Croatia",963,6,73,4089400,884
2020-04-01,"Cuba",212,6,12,11338138,194
2020-04-01,"Cyprus",320,9,28,1189265,283
2020-04-01,"Czech Republic",3508,39,61,10625695,3408
2020-04-01,"Denmark",3290,104,971,5797446,2215
2020-04-01,"Djibouti",33,0,0,958920,33
2020-04-01,"Dominica",12,0,0,71625,12
2020-04-01,"Dominican Republic",1284,57,9,10627165,1218
2020-04-01,"Ecuador",2748,93,58,17084357,2597
2020-04-01,"Egypt",779,52,179,98423595,548
2020-04-01,"El Salvador",32,1,0,6420744,31
2020-04-01,"Equatorial Guinea",15,0,1,1308974,14
2020-04-01,"Eritrea",15,0,0,-Inf,15
2020-04-01,"Estonia",779,5,33,1320884,741
2020-04-01,"Eswatini",9,0,0,-Inf,9
2020-04-01,"Ethiopia",29,0,2,109224559,27
2020-04-01,"Fiji",5,0,0,883483,5
2020-04-01,"Finland",1446,17,10,5518050,1419
2020-04-01,"France",57749,4043,11053,66987244,42653
2020-04-01,"Gabon",18,1,0,2119275,17
2020-04-01,"Gambia",4,1,2,2280102,1
2020-04-01,"Georgia",117,0,23,3731000,94
2020-04-01,"Germany",77872,920,18700,82927922,58252
2020-04-01,"Ghana",195,5,31,29767108,159
2020-04-01,"Greece",1415,50,52,10727668,1313
2020-04-01,"Grenada",9,0,0,111454,9
2020-04-01,"Guatemala",39,1,12,17247807,26
2020-04-01,"Guinea",30,0,0,12414318,30
2020-04-01,"Guinea-Bissau",9,0,0,1874309,9
2020-04-01,"Guyana",19,2,0,779004,17
2020-04-01,"Haiti",16,0,1,11123176,15
2020-04-01,"Honduras",172,10,3,9587522,159
2020-04-01,"Hungary",525,20,40,9768785,465
2020-04-01,"Iceland",1220,2,225,353574,993
2020-04-01,"India",1998,58,148,1352617328,1792
2020-04-01,"Indonesia",1677,157,103,267663435,1417
2020-04-01,"Iran",47593,3036,15473,81800269,29084
2020-04-01,"Iraq",728,52,182,38433600,494
2020-04-01,"Ireland",3447,85,5,4853506,3357
2020-04-01,"Israel",6092,26,241,8883800,5825
2020-04-01,"Italy",110574,13155,16847,60483973,80572
2020-04-01,"Ivory Coast",190,1,9,25069229,180
2020-04-01,"Jamaica",44,3,2,2934855,39
2020-04-01,"Japan",2178,57,472,126529100,1649
2020-04-01,"Jordan",278,5,36,9956011,237
2020-04-01,"Kazakhstan",380,3,26,18276499,351
2020-04-01,"Kenya",81,1,3,51393010,77
2020-04-01,"Kuwait",317,0,80,4137309,237
2020-04-01,"Kyrgyzstan",111,0,3,6315800,108
2020-04-01,"Laos",10,0,0,7061507,10
2020-04-01,"Latvia",446,0,1,1926542,445
2020-04-01,"Lebanon",479,14,43,6848925,422
2020-04-01,"Liberia",6,0,0,4818977,6
2020-04-01,"Libya",10,0,0,6678567,10
2020-04-01,"Liechtenstein",68,0,0,37910,68
2020-04-01,"Lithuania",581,8,7,2789533,566
2020-04-01,"Luxembourg",2319,29,80,607728,2210
2020-04-01,"Madagascar",57,0,0,26262368,57
2020-04-01,"Malaysia",2908,45,645,31528585,2218
2020-04-01,"Maldives",19,0,13,515696,6
2020-04-01,"Mali",31,3,0,19077690,28
2020-04-01,"Malta",188,0,2,483530,186
2020-04-01,"Mauritania",6,1,2,4403319,3
2020-04-01,"Mauritius",161,6,0,1265303,155
2020-04-01,"Mexico",1215,29,35,126190788,1151
2020-04-01,"Moldova",423,5,23,3545883,395
2020-04-01,"Monaco",55,1,2,38682,52
2020-04-01,"Mongolia",14,0,2,3170208,12
2020-04-01,"Montenegro",123,2,0,622345,121
2020-04-01,"Morocco",654,39,29,36029138,586
2020-04-01,"Mozambique",10,0,0,29495962,10
2020-04-01,"MS Zaandam",9,2,0,-Inf,7
2020-04-01,"Namibia",14,0,2,2448255,12
2020-04-01,"Nepal",5,0,1,28087871,4
2020-04-01,"Netherlands",13696,1175,260,17231017,12261
2020-04-01,"New Zealand",708,1,83,4885500,624
2020-04-01,"Nicaragua",5,1,0,6465513,4
2020-04-01,"Niger",74,5,0,22442948,69
2020-04-01,"Nigeria",174,2,9,195874740,163
2020-04-01,"North Macedonia",354,11,17,2082958,326
2020-04-01,"Norway",4863,44,13,5314336,4806
2020-04-01,"Oman",210,1,34,4829483,175
2020-04-01,"Pakistan",2118,27,94,212215030,1997
2020-04-01,"Palestine",134,1,18,4569087,115
2020-04-01,"Panama",1181,30,9,4176873,1142
2020-04-01,"Papua New Guinea",1,0,0,8606316,1
2020-04-01,"Paraguay",69,3,1,6956071,65
2020-04-01,"Peru",1323,38,394,31989256,891
2020-04-01,"Philippines",2311,96,50,106651922,2165
2020-04-01,"Poland",2554,43,47,37978548,2464
2020-04-01,"Portugal",8251,187,43,10281762,8021
2020-04-01,"Qatar",835,2,71,2781677,762
2020-04-01,"Romania",2460,92,252,19473936,2116
2020-04-01,"Russia",2777,24,190,144478050,2563
2020-04-01,"Rwanda",82,0,0,12301939,82
2020-04-01,"Saint Kitts and Nevis",8,0,0,52441,8
2020-04-01,"Saint Lucia",13,0,1,181889,12
2020-04-01,"Saint Vincent and the Grenadines",1,0,1,110210,0
2020-04-01,"San Marino",236,26,13,33785,197
2020-04-01,"Saudi Arabia",1720,16,264,33699947,1440
2020-04-01,"Senegal",190,1,45,15854360,144
2020-04-01,"Serbia",1185,29,10,6982084,1146
2020-04-01,"Seychelles",10,0,0,96762,10
2020-04-01,"Sierra Leone",2,0,0,7650154,2
2020-04-01,"Singapore",1000,3,245,5638676,752
2020-04-01,"Slovakia",400,1,3,5447011,396
2020-04-01,"Slovenia",841,15,10,2067372,816
2020-04-01,"Somalia",5,0,1,15008154,4
2020-04-01,"South Africa",1380,5,50,57779622,1325
2020-04-01,"South Korea",9887,165,5567,51635256,4155
2020-04-01,"Spain",104118,9387,22647,46723749,72084
2020-04-01,"Sri Lanka",146,3,21,21670000,122
2020-04-01,"Sudan",7,2,2,41801533,3
2020-04-01,"Suriname",10,0,0,575991,10
2020-04-01,"Sweden",4947,239,103,10183175,4605
2020-04-01,"Switzerland",17768,488,2967,8516543,14313
2020-04-01,"Syria",10,2,0,16906283,8
2020-04-01,"Taiwan",329,5,39,-Inf,285
2020-04-01,"Tanzania",20,1,1,56318348,18
2020-04-01,"Thailand",1771,12,505,69428524,1254
2020-04-01,"Timor-Leste",1,0,0,-Inf,1
2020-04-01,"Togo",36,2,10,7889094,24
2020-04-01,"Trinidad and Tobago",90,5,1,1389858,84
2020-04-01,"Tunisia",423,12,5,11565204,406
2020-04-01,"Turkey",15679,277,333,82319724,15069
2020-04-01,"Uganda",44,0,0,42723139,44
2020-04-01,"UK",29865,2357,179,66488991,27329
2020-04-01,"Ukraine",794,20,13,44622516,761
2020-04-01,"United Arab Emirates",814,8,61,9630959,745
2020-04-01,"Uruguay",338,2,41,3449299,295
2020-04-01,"US",213372,4757,8474,327167434,200141
2020-04-01,"Uzbekistan",181,2,12,32955400,167
2020-04-01,"Vatican",6,0,0,-Inf,6
2020-04-01,"Venezuela",143,3,41,28870195,99
2020-04-01,"Vietnam",218,0,63,95540395,155
2020-04-01,"Zambia",36,0,0,17351822,36
2020-04-01,"Zimbabwe",8,1,0,14439018,7
2020-04-02,"Afghanistan",273,6,10,37172386,257
2020-04-02,"Albania",277,16,76,2866376,185
2020-04-02,"Algeria",986,86,61,42228429,839
2020-04-02,"Andorra",428,15,10,77006,403
2020-04-02,"Angola",8,2,1,30809762,5
2020-04-02,"Antigua and Barbuda",9,0,0,96286,9
2020-04-02,"Argentina",1133,36,256,44494502,841
2020-04-02,"Armenia",663,7,33,2951776,623
2020-04-02,"Australia",5116,24,520,24992369,4572
2020-04-02,"Austria",11129,158,1749,8847037,9222
2020-04-02,"Azerbaijan",400,5,26,9942334,369
2020-04-02,"Bahamas",24,1,1,385640,22
2020-04-02,"Bahrain",643,4,381,1569439,258
2020-04-02,"Bangladesh",56,6,25,161356039,25
2020-04-02,"Barbados",46,0,0,286641,46
2020-04-02,"Belarus",304,4,53,9485386,247
2020-04-02,"Belgium",15348,1011,2495,11422068,11842
2020-04-02,"Belize",3,0,0,383071,3
2020-04-02,"Benin",13,0,1,11485048,12
2020-04-02,"Bhutan",5,0,1,754394,4
2020-04-02,"Bolivia",123,8,1,11353142,114
2020-04-02,"Bosnia and Herzegovina",533,16,20,3323929,497
2020-04-02,"Botswana",4,1,0,2254126,3
2020-04-02,"Brazil",8044,324,127,209469333,7593
2020-04-02,"Brunei",133,1,56,428962,76
2020-04-02,"Bulgaria",457,10,25,7024216,422
2020-04-02,"Burkina Faso",288,16,50,19751535,222
2020-04-02,"Burma",20,1,0,-Inf,19
2020-04-02,"Burundi",3,0,0,11175378,3
2020-04-02,"Cabo Verde",6,1,0,-Inf,5
2020-04-02,"Cambodia",110,0,34,16249798,76
2020-04-02,"Cameroon",306,7,10,25216237,289
2020-04-02,"Canada",11284,139,1735,37058856,9410
2020-04-02,"Central African Republic",3,0,0,4666377,3
2020-04-02,"Chad",8,0,0,15477751,8
2020-04-02,"Chile",3404,18,335,18729160,3051
2020-04-02,"China",82432,3322,76565,1392730000,2545
2020-04-02,"Colombia",1161,19,55,49648685,1087
2020-04-02,"Congo (Brazzaville)",22,2,2,5244363,18
2020-04-02,"Congo (Kinshasa)",134,13,3,84068091,118
2020-04-02,"Costa Rica",396,2,6,4999441,388
2020-04-02,"Croatia",1011,7,88,4089400,916
2020-04-02,"Cuba",233,6,13,11338138,214
2020-04-02,"Cyprus",356,10,28,1189265,318
2020-04-02,"Czech Republic",3858,44,67,10625695,3747
2020-04-02,"Denmark",3573,123,1172,5797446,2278
2020-04-02,"Djibouti",40,0,0,958920,40
2020-04-02,"Dominica",12,0,0,71625,12
2020-04-02,"Dominican Republic",1380,60,16,10627165,1304
2020-04-02,"Ecuador",3163,120,65,17084357,2978
2020-04-02,"Egypt",865,58,201,98423595,606
2020-04-02,"El Salvador",41,2,0,6420744,39
2020-04-02,"Equatorial Guinea",15,0,1,1308974,14
2020-04-02,"Eritrea",22,0,0,-Inf,22
2020-04-02,"Estonia",858,11,45,1320884,802
2020-04-02,"Eswatini",9,0,0,-Inf,9
2020-04-02,"Ethiopia",29,0,3,109224559,26
2020-04-02,"Fiji",7,0,0,883483,7
2020-04-02,"Finland",1518,19,300,5518050,1199
2020-04-02,"France",59929,5398,12548,66987244,41983
2020-04-02,"Gabon",21,1,0,2119275,20
2020-04-02,"Gambia",4,1,2,2280102,1
2020-04-02,"Georgia",134,0,26,3731000,108
2020-04-02,"Germany",84794,1107,22440,82927922,61247
2020-04-02,"Ghana",204,5,31,29767108,168
2020-04-02,"Greece",1544,53,61,10727668,1430
2020-04-02,"Grenada",10,0,0,111454,10
2020-04-02,"Guatemala",47,1,12,17247807,34
2020-04-02,"Guinea",52,0,0,12414318,52
2020-04-02,"Guinea-Bissau",9,0,0,1874309,9
2020-04-02,"Guyana",19,4,0,779004,15
2020-04-02,"Haiti",16,0,1,11123176,15
2020-04-02,"Honduras",219,14,3,9587522,202
2020-04-02,"Hungary",585,21,42,9768785,522
2020-04-02,"Iceland",1319,4,284,353574,1031
2020-04-02,"India",2543,72,191,1352617328,2280
2020-04-02,"Indonesia",1790,170,112,267663435,1508
2020-04-02,"Iran",50468,3160,16711,81800269,30597
2020-04-02,"Iraq",772,54,202,38433600,516
2020-04-02,"Ireland",3849,98,5,4853506,3746
2020-04-02,"Israel",6857,36,338,8883800,6483
2020-04-02,"Italy",115242,13915,18278,60483973,83049
2020-04-02,"Ivory Coast",194,1,15,25069229,178
2020-04-02,"Jamaica",47,3,2,2934855,42
2020-04-02,"Japan",2495,62,472,126529100,1961
2020-04-02,"Jordan",299,5,45,9956011,249
2020-04-02,"Kazakhstan",435,3,27,18276499,405
2020-04-02,"Kenya",110,3,4,51393010,103
2020-04-02,"Kuwait",342,0,81,4137309,261
2020-04-02,"Kyrgyzstan",116,0,5,6315800,111
2020-04-02,"Laos",10,0,0,7061507,10
2020-04-02,"Latvia",458,0,31,1926542,427
2020-04-02,"Lebanon",494,16,46,6848925,432
2020-04-02,"Liberia",6,0,0,4818977,6
2020-04-02,"Libya",11,1,0,6678567,10
2020-04-02,"Liechtenstein",75,0,0,37910,75
2020-04-02,"Lithuania",649,9,7,2789533,633
2020-04-02,"Luxembourg",2487,30,80,607728,2377
2020-04-02,"Madagascar",59,0,0,26262368,59
2020-04-02,"Malawi",3,0,0,18143315,3
2020-04-02,"Malaysia",3116,50,767,31528585,2299
2020-04-02,"Maldives",19,0,13,515696,6
2020-04-02,"Mali",36,3,0,19077690,33
2020-04-02,"Malta",196,0,2,483530,194
2020-04-02,"Mauritania",6,1,2,4403319,3
2020-04-02,"Mauritius",169,7,0,1265303,162
2020-04-02,"Mexico",1378,37,35,126190788,1306
2020-04-02,"Moldova",505,6,23,3545883,476
2020-04-02,"Monaco",60,1,2,38682,57
2020-04-02,"Mongolia",14,0,2,3170208,12
2020-04-02,"Montenegro",144,2,0,622345,142
2020-04-02,"Morocco",708,44,31,36029138,633
2020-04-02,"Mozambique",10,0,0,29495962,10
2020-04-02,"MS Zaandam",9,2,0,-Inf,7
2020-04-02,"Namibia",14,0,3,2448255,11
2020-04-02,"Nepal",6,0,1,28087871,5
2020-04-02,"Netherlands",14788,1341,260,17231017,13187
2020-04-02,"New Zealand",797,1,92,4885500,704
2020-04-02,"Nicaragua",5,1,0,6465513,4
2020-04-02,"Niger",98,5,0,22442948,93
2020-04-02,"Nigeria",184,2,20,195874740,162
2020-04-02,"North Macedonia",384,11,17,2082958,356
2020-04-02,"Norway",5147,50,32,5314336,5065
2020-04-02,"Oman",231,1,57,4829483,173
